Ei_Jarbas-Vitoria-weak_slow-polly.wav, Ei Jarbas, e Jarbas
liga_a_luz-Vitoria-strong_high_pitch-polly.wav, liga a luz, Liga a luz
liga_a_luz-Cristiano-weak_high_pitch-polly.wav, liga a luz, Liga a luz
liga_a_luz-Ricardo-slow_low_pitch-polly.wav, liga a luz, Ligar a luz
liga_a_luz-Ricardo-fast_high_pitch-polly.wav, liga a luz, Liga NOS
liga_a_luz-Vitoria-softly-polly.wav, liga a luz, Liga a luz
liga_a_luz-Ines-weak_low_pitch-polly.wav, liga a luz, Liga NOS
liga_a_luz-Ines-slow_low_pitch-polly.wav, liga a luz, Liga NOS
liga_a_luz-Ines-fast_low_pitch-polly.wav, liga a luz, Liga NOS
liga_a_luz-Ines-weak_high_pitch-polly.wav, liga a luz, Liga NOS
liga_a_luz-Cristiano-high_pitch-polly.wav, liga a luz, Liga a luz
liga_a_luz-Ricardo-strong_fast-polly.wav, liga a luz, UNK
liga_a_luz-Ricardo-strong_low_pitch-polly.wav, liga a luz, UNK
liga_a_luz-Ricardo-strong_slow-polly.wav, liga a luz, Miguel Luz
liga_a_luz-Cristiano-weak_fast-polly.wav, liga a luz, obrigado
liga_a_luz-Ines-polly.wav, liga a luz, Liga a luz
liga_a_luz-Cristiano-polly.wav, liga a luz, Liga a luz
liga_a_luz-Ines-fast-polly.wav, liga a luz, Liga a luz
liga_a_luz-Ricardo-softly-polly.wav, liga a luz, Liga a luz
liga_a_luz-Ricardo-weak-polly.wav, liga a luz, UNK
liga_a_luz-Ines-strong_high_pitch-polly.wav, liga a luz, Liga a luz
liga_a_luz-Cristiano-weak_slow-polly.wav, liga a luz, Ligar luz
liga_a_luz-Ricardo-weak_high_pitch-polly.wav, liga a luz, Liga a luz
liga_a_luz-Ines-strong_slow-polly.wav, liga a luz, Liga a luz
liga_a_luz-Ines-slow_high_pitch-polly.wav, liga a luz, Liga a luz
liga_a_luz-Ines-slow-polly.wav, liga a luz, Liga a luz
apaga_a_luz-Ines-fast-polly.wav, apaga a luz, Apaga a luz
apaga_a_luz-Ricardo-weak_low_pitch-polly.wav, apaga a luz, UNK
apaga_a_luz-Cristiano-weak-polly.wav, apaga a luz, apaga
apaga_a_luz-Cristiano-slow_high_pitch-polly.wav, apaga a luz, apaga
apaga_a_luz-Cristiano-strong_high_pitch-polly.wav, apaga a luz, apagão
apaga_a_luz-Ricardo-weak_fast-polly.wav, apaga a luz, UNK
apaga_a_luz-Ines-slow-polly.wav, apaga a luz, Apaga a luz
apaga_a_luz-Cristiano-weak_fast-polly.wav, apaga a luz, UNK
apaga_a_luz-Ricardo-strong_slow-polly.wav, apaga a luz, UNK
apaga_a_luz-Cristiano-fast-polly.wav, apaga a luz, Apaga a luz
apaga_a_luz-Cristiano-polly.wav, apaga a luz, Apaga a luz
apaga_a_luz-Ines-strong_high_pitch-polly.wav, apaga a luz, Apaga a luz
apaga_a_luz-Cristiano-softly-polly.wav, apaga a luz, Apaga a luz
apaga_a_luz-Vitoria-weak_slow-polly.wav, apaga a luz, Apaga a luz
apaga_a_luz-Ines-low_pitch-polly.wav, apaga a luz, Apaga a luz
apaga_a_luz-Ines-fast_high_pitch-polly.wav, apaga a luz, Apaga a luz
apaga_a_luz-Cristiano-slow_low_pitch-polly.wav, apaga a luz, apaga
apaga_a_luz-Cristiano-slow-polly.wav, apaga a luz, apaga
apaga_a_luz-Ricardo-strong_high_pitch-polly.wav, apaga a luz, UNK
apaga_a_luz-Ricardo-fast_high_pitch-polly.wav, apaga a luz, apagar
apaga_a_luz-Ricardo-softly-polly.wav, apaga a luz, Apaga a luz
apaga_a_luz-Ines-weak-polly.wav, apaga a luz, Apaga a luz
apaga_a_luz-Vitoria-strong_high_pitch-polly.wav, apaga a luz, Apaga a luz
apaga_a_luz-Ricardo-fast-polly.wav, apaga a luz, UNK
apaga_a_luz-Cristiano-fast_high_pitch-polly.wav, apaga a luz, UNK
apaga_a_luz-Vitoria-weak-polly.wav, apaga a luz, Vagalume
apaga_a_luz-Cristiano-strong_low_pitch-polly.wav, apaga a luz, UNK
apaga_a_luz-Ines-weak_high_pitch-polly.wav, apaga a luz, Apaga a luz
apaga_a_luz-Cristiano-fast_low_pitch-polly.wav, apaga a luz, UNK
apaga_a_luz-Ines-slow_high_pitch-polly.wav, apaga a luz, Apaga a luz
apaga_a_luz-Vitoria-slow_high_pitch-polly.wav, apaga a luz, Apaga a luz
apaga_a_luz-Cristiano-strong_slow-polly.wav, apaga a luz, UNK
apaga_a_luz-Ricardo-weak_high_pitch-polly.wav, apaga a luz, UNK
apaga_a_luz-Ines-strong_slow-polly.wav, apaga a luz, Apaga a luz
apaga_a_luz-Ines-strong-polly.wav, apaga a luz, Apaga a luz
apaga_a_luz-Vitoria-low_pitch-polly.wav, apaga a luz, Apaga a luz
apaga_a_luz-Ines-polly.wav, apaga a luz, Apaga a luz
apaga_a_luz-Ricardo-low_pitch-polly.wav, apaga a luz, Apaga a luz
apaga_a_luz-Ines-weak_fast-polly.wav, apaga a luz, Apaga a luz
apaga_a_luz-Ines-weak_low_pitch-polly.wav, apaga a luz, Apaga a luz
apaga_a_luz-Ines-strong_low_pitch-polly.wav, apaga a luz, Apaga a luz
apaga_a_luz-Cristiano-weak_slow-polly.wav, apaga a luz, UNK
apaga_a_luz-Ricardo-weak-polly.wav, apaga a luz, UNK
apaga_a_luz-Ricardo-strong_low_pitch-polly.wav, apaga a luz, UNK
apaga_a_luz-Vitoria-high_pitch-polly.wav, apaga a luz, Apaga a luz
apaga_a_luz-Vitoria-fast_low_pitch-polly.wav, apaga a luz, Apaga a luz
apaga_a_luz-Vitoria-fast_high_pitch-polly.wav, apaga a luz, Apaga a luz
apaga_a_luz-Cristiano-weak_high_pitch-polly.wav, apaga a luz, Apaga a luz
apaga_a_luz-Vitoria-weak_fast-polly.wav, apaga a luz, para mim
apaga_a_luz-Vitoria-strong-polly.wav, apaga a luz, Apaga a luz
apaga_a_luz-Vitoria-polly.wav, apaga a luz, Apaga a luz
apaga_a_luz-Cristiano-strong-polly.wav, apaga a luz, UNK
apaga_a_luz-Ricardo-strong-polly.wav, apaga a luz, UNK
apaga_a_luz-Cristiano-strong_fast-polly.wav, apaga a luz, UNK
apaga_a_luz-Ricardo-fast_low_pitch-polly.wav, apaga a luz, UNK
apaga_a_luz-Vitoria-strong_fast-polly.wav, apaga a luz, Apaga a luz
apaga_a_luz-Vitoria-weak_high_pitch-polly.wav, apaga a luz, Apaga a luz
apaga_a_luz-Vitoria-strong_slow-polly.wav, apaga a luz, Apaga a luz
apaga_a_luz-Vitoria-fast-polly.wav, apaga a luz, Apaga a luz
apaga_a_luz-Ricardo-strong_fast-polly.wav, apaga a luz, apagar
apaga_a_luz-Cristiano-weak_low_pitch-polly.wav, apaga a luz, UNK
apaga_a_luz-Ines-high_pitch-polly.wav, apaga a luz, Apaga a luz
apaga_a_luz-Vitoria-slow_low_pitch-polly.wav, apaga a luz, Apaga a luz
apaga_a_luz-Vitoria-softly-polly.wav, apaga a luz, Apaga a luz
apaga_a_luz-Vitoria-strong_low_pitch-polly.wav, apaga a luz, Apaga a luz
apaga_a_luz-Cristiano-low_pitch-polly.wav, apaga a luz, UNK
apaga_a_luz-Ricardo-slow_low_pitch-polly.wav, apaga a luz, apagar a luz
apaga_a_luz-Vitoria-slow-polly.wav, apaga a luz, Apaga a luz
apaga_a_luz-Vitoria-weak_low_pitch-polly.wav, apaga a luz, Apaga a luz
apaga_a_luz-Ricardo-slow-polly.wav, apaga a luz, UNK
apaga_a_luz-Ines-strong_fast-polly.wav, apaga a luz, Apaga a luz
apaga_a_luz-Ricardo-high_pitch-polly.wav, apaga a luz, UNK
apaga_a_luz-Ines-softly-polly.wav, apaga a luz, Apaga a luz
apaga_a_luz-Ines-weak_slow-polly.wav, apaga a luz, Apaga a luz
apaga_a_luz-Ines-fast_low_pitch-polly.wav, apaga a luz, Apaga a luz
apaga_a_luz-Cristiano-high_pitch-polly.wav, apaga a luz, UNK
apaga_a_luz-Ricardo-polly.wav, apaga a luz, Apaga a luz
apaga_a_luz-Ricardo-weak_slow-polly.wav, apaga a luz, UNK
apaga_a_luz-Ines-slow_low_pitch-polly.wav, apaga a luz, Apaga a luz
apaga_a_luz-Ricardo-slow_high_pitch-polly.wav, apaga a luz, Apaga a luz
Ó_Facas-Cristiano-fast_high_pitch-polly.wav, Ó Facas, UNK
Ó_Facas-Ricardo-slow-polly.wav, Ó Facas, UNK
Ó_Facas-Ines-strong_slow-polly.wav, Ó Facas, facas
Ó_Facas-Ricardo-strong_low_pitch-polly.wav, Ó Facas, UNK
Ó_Facas-Ricardo-weak_slow-polly.wav, Ó Facas, UNK
Ó_Facas-Vitoria-weak_low_pitch-polly.wav, Ó Facas, UNK
Ó_Facas-Ricardo-strong_high_pitch-polly.wav, Ó Facas, UNK
Ó_Facas-Ines-weak-polly.wav, Ó Facas, UNK
Ó_Facas-Ricardo-fast_low_pitch-polly.wav, Ó Facas, UNK
Ó_Facas-Ines-softly-polly.wav, Ó Facas, Alfavaca
Ó_Facas-Cristiano-high_pitch-polly.wav, Ó Facas, UNK
Ó_Facas-Cristiano-softly-polly.wav, Ó Facas, UNK
Ó_Facas-Ricardo-polly.wav, Ó Facas, UNK
Ó_Facas-Ines-strong-polly.wav, Ó Facas, UNK
Ó_Facas-Ines-slow_low_pitch-polly.wav, Ó Facas, facas
Ó_Facas-Ines-fast_high_pitch-polly.wav, Ó Facas, UNK
Ó_Facas-Ines-high_pitch-polly.wav, Ó Facas, vaca
Ó_Facas-Ricardo-weak-polly.wav, Ó Facas, UNK
Ó_Facas-Vitoria-weak_fast-polly.wav, Ó Facas, UNK
Ó_Facas-Ricardo-strong_fast-polly.wav, Ó Facas, UNK
Ó_Facas-Vitoria-softly-polly.wav, Ó Facas, o fax
Ó_Facas-Vitoria-strong_high_pitch-polly.wav, Ó Facas, UNK
Ó_Facas-Vitoria-weak-polly.wav, Ó Facas, UNK
Ó_Facas-Ines-slow_high_pitch-polly.wav, Ó Facas, facas
Ó_Facas-Vitoria-slow_high_pitch-polly.wav, Ó Facas, o fax
Ó_Facas-Cristiano-strong_low_pitch-polly.wav, Ó Facas, UNK
Ó_Facas-Cristiano-polly.wav, Ó Facas, UNK
Ó_Facas-Vitoria-strong_slow-polly.wav, Ó Facas, o facto
Ó_Facas-Vitoria-slow_low_pitch-polly.wav, Ó Facas, o fax
Ó_Facas-Ricardo-strong-polly.wav, Ó Facas, UNK
Ó_Facas-Ines-weak_low_pitch-polly.wav, Ó Facas, UNK
Ó_Facas-Ines-weak_fast-polly.wav, Ó Facas, UNK
Ó_Facas-Vitoria-strong-polly.wav, Ó Facas, cofaco
Ó_Facas-Ines-polly.wav, Ó Facas, UNK
Ó_Facas-Ricardo-weak_high_pitch-polly.wav, Ó Facas, UNK
Ó_Facas-Cristiano-weak_slow-polly.wav, Ó Facas, UNK
Ó_Facas-Ines-weak_high_pitch-polly.wav, Ó Facas, passa aqui
Ó_Facas-Ines-strong_low_pitch-polly.wav, Ó Facas, moussaka
Ó_Facas-Cristiano-low_pitch-polly.wav, Ó Facas, UNK
Ó_Facas-Ricardo-slow_low_pitch-polly.wav, Ó Facas, UNK
Ó_Facas-Vitoria-weak_slow-polly.wav, Ó Facas, o facto
Ó_Facas-Ines-fast_low_pitch-polly.wav, Ó Facas, UNK
Ó_Facas-Ricardo-slow_high_pitch-polly.wav, Ó Facas, UNK
Ó_Facas-Cristiano-slow_low_pitch-polly.wav, Ó Facas, UNK
Ó_Facas-Cristiano-weak_low_pitch-polly.wav, Ó Facas, UNK
Ó_Facas-Ines-slow-polly.wav, Ó Facas, facas
Ó_Facas-Ines-weak_slow-polly.wav, Ó Facas, facas
Ó_Facas-Ricardo-high_pitch-polly.wav, Ó Facas, UNK
Ó_Facas-Ricardo-weak_low_pitch-polly.wav, Ó Facas, UNK
Ó_Facas-Vitoria-slow-polly.wav, Ó Facas, o fax
Ó_Facas-Ricardo-fast_high_pitch-polly.wav, Ó Facas, UNK
Ó_Facas-Vitoria-fast_high_pitch-polly.wav, Ó Facas, UNK
Ó_Facas-Ricardo-fast-polly.wav, Ó Facas, UNK
Ó_Facas-Vitoria-fast-polly.wav, Ó Facas, UNK
Ó_Facas-Cristiano-strong-polly.wav, Ó Facas, UNK
Ó_Facas-Cristiano-weak-polly.wav, Ó Facas, UNK
Ó_Facas-Cristiano-slow_high_pitch-polly.wav, Ó Facas, UNK
Ó_Facas-Vitoria-low_pitch-polly.wav, Ó Facas, UNK
Ó_Facas-Cristiano-fast-polly.wav, Ó Facas, UNK
Ó_Facas-Vitoria-weak_high_pitch-polly.wav, Ó Facas, UNK
Ó_Facas-Ines-strong_fast-polly.wav, Ó Facas, UNK
Ó_Facas-Vitoria-polly.wav, Ó Facas, o fax
Ó_Facas-Cristiano-strong_slow-polly.wav, Ó Facas, UNK
Ó_Facas-Cristiano-weak_fast-polly.wav, Ó Facas, UNK
Ó_Facas-Cristiano-fast_low_pitch-polly.wav, Ó Facas, UNK
Ó_Facas-Ines-strong_high_pitch-polly.wav, Ó Facas, UNK
Ó_Facas-Ricardo-softly-polly.wav, Ó Facas, UNK
Ó_Facas-Cristiano-slow-polly.wav, Ó Facas, UNK
Ó_Facas-Ricardo-strong_slow-polly.wav, Ó Facas, UNK
Ó_Facas-Vitoria-strong_low_pitch-polly.wav, Ó Facas, UNK
Ó_Facas-Vitoria-fast_low_pitch-polly.wav, Ó Facas, UNK
Ó_Facas-Cristiano-strong_high_pitch-polly.wav, Ó Facas, UNK
Ó_Facas-Ines-low_pitch-polly.wav, Ó Facas, UNK
Ó_Facas-Cristiano-weak_high_pitch-polly.wav, Ó Facas, UNK
Ó_Facas-Vitoria-high_pitch-polly.wav, Ó Facas, UNK
Ó_Facas-Cristiano-strong_fast-polly.wav, Ó Facas, o facto
Ó_Facas-Ricardo-weak_fast-polly.wav, Ó Facas, UNK
Ó_Facas-Ricardo-low_pitch-polly.wav, Ó Facas, UNK
Ó_Facas-Vitoria-strong_fast-polly.wav, Ó Facas, UNK
Ó_Facas-Ines-fast-polly.wav, Ó Facas, UNK
muita_dor-Ines-strong_low_pitch-polly.wav, muita dor, muitas
muita_dor-Vitoria-polly.wav, muita dor, muitas
muita_dor-Ines-low_pitch-polly.wav, muita dor, muitas
muita_dor-Cristiano-softly-polly.wav, muita dor, muitas
muita_dor-Vitoria-high_pitch-polly.wav, muita dor, muitas
muita_dor-Ricardo-polly.wav, muita dor, UNK
muita_dor-Ines-fast_low_pitch-polly.wav, muita dor, muita
muita_dor-Cristiano-strong-polly.wav, muita dor, muito bom
muita_dor-Ines-strong-polly.wav, muita dor, muitas
muita_dor-Cristiano-fast-polly.wav, muita dor, muita
muita_dor-Ricardo-strong_low_pitch-polly.wav, muita dor, UNK
muita_dor-Vitoria-weak_high_pitch-polly.wav, muita dor, muitas
muita_dor-Ricardo-strong-polly.wav, muita dor, UNK
muita_dor-Cristiano-weak-polly.wav, muita dor, muitas
muita_dor-Cristiano-high_pitch-polly.wav, muita dor, muitas
muita_dor-Ricardo-low_pitch-polly.wav, muita dor, UNK
muita_dor-Cristiano-strong_fast-polly.wav, muita dor, muito
muita_dor-Vitoria-low_pitch-polly.wav, muita dor, muitas
muita_dor-Ines-polly.wav, muita dor, muitas
muita_dor-Ines-strong_slow-polly.wav, muita dor, muito sono
muita_dor-Vitoria-weak_low_pitch-polly.wav, muita dor, muito
muita_dor-Ricardo-fast_low_pitch-polly.wav, muita dor, UNK
muita_dor-Ines-softly-polly.wav, muita dor, muitas
muita_dor-Cristiano-strong_slow-polly.wav, muita dor, muito boa
muita_dor-Ines-strong_fast-polly.wav, muita dor, muitas
muita_dor-Vitoria-strong-polly.wav, muita dor, muita
muita_dor-Ricardo-strong_high_pitch-polly.wav, muita dor, UNK
muita_dor-Vitoria-fast-polly.wav, muita dor, muita
muita_dor-Ricardo-weak-polly.wav, muita dor, UNK
muita_dor-Vitoria-fast_low_pitch-polly.wav, muita dor, muito
muita_dor-Vitoria-fast_high_pitch-polly.wav, muita dor, muito
muita_dor-Ricardo-weak_slow-polly.wav, muita dor, UNK
muita_dor-Cristiano-weak_high_pitch-polly.wav, muita dor, muito bom
muita_dor-Ricardo-fast-polly.wav, muita dor, UNK
muita_dor-Cristiano-weak_fast-polly.wav, muita dor, música
muita_dor-Vitoria-softly-polly.wav, muita dor, muitas
muita_dor-Ricardo-strong_fast-polly.wav, muita dor, UNK
muita_dor-Vitoria-strong_low_pitch-polly.wav, muita dor, muita
muita_dor-Ines-strong_high_pitch-polly.wav, muita dor, muitas
muita_dor-Ricardo-weak_low_pitch-polly.wav, muita dor, UNK
muita_dor-Cristiano-fast_high_pitch-polly.wav, muita dor, muita
muita_dor-Ricardo-weak_fast-polly.wav, muita dor, UNK
muita_dor-Ines-weak_high_pitch-polly.wav, muita dor, muitas
muita_dor-Ines-weak-polly.wav, muita dor, muitas
muita_dor-Cristiano-strong_low_pitch-polly.wav, muita dor, muito bom
muita_dor-Ines-weak_low_pitch-polly.wav, muita dor, muitas
muita_dor-Cristiano-fast_low_pitch-polly.wav, muita dor, muito
muita_dor-Cristiano-low_pitch-polly.wav, muita dor, muitas
muita_dor-Cristiano-weak_low_pitch-polly.wav, muita dor, muitas
muita_dor-Vitoria-strong_fast-polly.wav, muita dor, UNK
muita_dor-Ines-fast-polly.wav, muita dor, muita
muita_dor-Ricardo-weak_high_pitch-polly.wav, muita dor, UNK
muita_dor-Vitoria-weak_fast-polly.wav, muita dor, muito
muita_dor-Ricardo-softly-polly.wav, muita dor, muitas
muita_dor-Ricardo-slow_low_pitch-polly.wav, muita dor, UNK
muita_dor-Ines-high_pitch-polly.wav, muita dor, muitas
muita_dor-Vitoria-strong_high_pitch-polly.wav, muita dor, muita
muita_dor-Ricardo-fast_high_pitch-polly.wav, muita dor, muito
muita_dor-Ricardo-high_pitch-polly.wav, muita dor, muita
muita_dor-Cristiano-polly.wav, muita dor, muitas
muita_dor-Ines-fast_high_pitch-polly.wav, muita dor, muita
muita_dor-Ines-weak_fast-polly.wav, muita dor, UNK
muita_dor-Ricardo-strong_slow-polly.wav, muita dor, UNK
muita_dor-Vitoria-weak-polly.wav, muita dor, muitas
muita_dor-Cristiano-strong_high_pitch-polly.wav, muita dor, muito bom
